# Number of quaternions: 1
37223
6733.000 0.609 -0.391 0.614 0.316 
6767.000 0.609 -0.392 0.614 0.315 
6800.000 0.608 -0.393 0.614 0.315 
6833.000 0.608 -0.393 0.613 0.316 
6867.000 0.608 -0.393 0.613 0.317 
6900.000 0.608 -0.393 0.613 0.317 
6933.000 0.608 -0.393 0.612 0.318 
6967.000 0.609 -0.392 0.612 0.319 
7000.000 0.609 -0.392 0.611 0.320 
7033.000 0.609 -0.392 0.611 0.320 
7067.000 0.606 -0.393 0.613 0.320 
7100.000 0.602 -0.396 0.613 0.324 
7133.000 0.597 -0.401 0.612 0.328 
7167.000 0.592 -0.406 0.612 0.331 
7200.000 0.584 -0.414 0.612 0.336 
7233.000 0.575 -0.425 0.614 0.333 
7267.000 0.565 -0.434 0.623 0.323 
7300.000 0.580 -0.415 0.627 0.314 
7333.000 0.567 -0.413 0.643 0.309 
7367.000 0.569 -0.405 0.648 0.302 
7400.000 0.569 -0.405 0.647 0.308 
7433.000 0.565 -0.407 0.645 0.316 
7467.000 0.563 -0.406 0.645 0.319 
7500.000 0.572 -0.400 0.639 0.325 
7533.000 0.578 -0.397 0.630 0.334 
7567.000 0.576 -0.401 0.625 0.342 
7600.000 0.570 -0.409 0.620 0.351 
7633.000 0.564 -0.416 0.620 0.352 
7667.000 0.557 -0.423 0.622 0.351 
7700.000 0.558 -0.424 0.624 0.347 
7733.000 0.567 -0.417 0.620 0.347 
7767.000 0.583 -0.408 0.607 0.354 
7800.000 0.591 -0.400 0.604 0.355 
7833.000 0.588 -0.405 0.599 0.363 
7867.000 0.578 -0.424 0.575 0.395 
7900.000 0.573 -0.441 0.567 0.395 
7933.000 0.561 -0.460 0.571 0.384 
7967.000 0.549 -0.470 0.585 0.369 
8000.000 0.545 -0.468 0.592 0.364 
8033.000 0.551 -0.460 0.597 0.359 
8067.000 0.556 -0.451 0.601 0.355 
8100.000 0.562 -0.443 0.603 0.354 
8133.000 0.568 -0.438 0.602 0.351 
8167.000 0.566 -0.440 0.603 0.350 
8200.000 0.569 -0.439 0.603 0.346 
8233.000 0.572 -0.436 0.604 0.344 
8267.000 0.574 -0.434 0.604 0.342 
8300.000 0.578 -0.431 0.603 0.342 
8333.000 0.581 -0.429 0.601 0.343 
8367.000 0.583 -0.428 0.599 0.344 
8400.000 0.586 -0.426 0.598 0.344 
8433.000 0.587 -0.425 0.596 0.344 
8467.000 0.588 -0.424 0.596 0.345 
8500.000 0.589 -0.424 0.595 0.346 
8533.000 0.590 -0.423 0.594 0.348 
8567.000 0.592 -0.421 0.592 0.350 
8600.000 0.593 -0.420 0.590 0.352 
8633.000 0.595 -0.419 0.588 0.353 
8667.000 0.596 -0.419 0.586 0.355 
8700.000 0.597 -0.418 0.585 0.356 
8733.000 0.598 -0.417 0.584 0.357 
8767.000 0.599 -0.417 0.583 0.358 
8800.000 0.599 -0.417 0.582 0.358 
8833.000 0.600 -0.416 0.581 0.359 
8867.000 0.601 -0.416 0.580 0.360 
8900.000 0.603 -0.415 0.578 0.361 
8933.000 0.604 -0.414 0.577 0.362 
8967.000 0.605 -0.413 0.576 0.362 
9000.000 0.606 -0.413 0.575 0.363 
9033.000 0.608 -0.412 0.573 0.364 
9067.000 0.609 -0.412 0.572 0.365 
9100.000 0.610 -0.411 0.570 0.365 
9133.000 0.612 -0.410 0.569 0.366 
9167.000 0.613 -0.409 0.568 0.367 
9200.000 0.614 -0.408 0.567 0.368 
9233.000 0.615 -0.407 0.566 0.369 
9267.000 0.617 -0.405 0.565 0.369 
9300.000 0.618 -0.404 0.564 0.370 
9333.000 0.619 -0.403 0.564 0.370 
9367.000 0.619 -0.402 0.563 0.371 
