# Number of quaternions: 2
51116
6933.000 0.475 -0.131 0.722 0.485 0.020 -0.422 -0.429 -0.799 
6967.000 0.476 -0.128 0.725 0.481 0.018 -0.424 -0.439 -0.792 
7000.000 0.471 -0.131 0.729 0.479 0.021 -0.428 -0.452 -0.783 
7033.000 0.462 -0.134 0.735 0.479 0.031 -0.430 -0.465 -0.773 
7067.000 0.450 -0.140 0.738 0.483 0.047 -0.430 -0.477 -0.765 
7100.000 0.436 -0.150 0.739 0.492 0.070 -0.425 -0.490 -0.758 
7133.000 0.417 -0.165 0.739 0.502 0.098 -0.418 -0.503 -0.750 
7167.000 0.396 -0.184 0.738 0.514 0.133 -0.410 -0.514 -0.742 
7200.000 0.371 -0.206 0.736 0.527 0.172 -0.404 -0.524 -0.730 
7233.000 0.341 -0.229 0.733 0.542 0.215 -0.397 -0.536 -0.714 
7267.000 0.306 -0.252 0.729 0.558 0.259 -0.389 -0.547 -0.694 
7300.000 0.269 -0.275 0.722 0.576 0.304 -0.377 -0.560 -0.672 
7333.000 0.231 -0.296 0.712 0.593 0.350 -0.362 -0.572 -0.648 
7367.000 0.191 -0.319 0.699 0.611 0.398 -0.343 -0.582 -0.621 
7400.000 0.149 -0.340 0.681 0.630 0.450 -0.320 -0.589 -0.590 
7433.000 0.101 -0.363 0.660 0.650 0.504 -0.295 -0.592 -0.556 
7467.000 0.046 -0.389 0.633 0.667 0.558 -0.266 -0.593 -0.516 
7500.000 -0.014 -0.413 0.602 0.683 0.611 -0.235 -0.590 -0.472 
7533.000 -0.076 -0.435 0.566 0.696 0.663 -0.200 -0.583 -0.425 
7567.000 -0.140 -0.462 0.527 0.700 0.708 -0.165 -0.573 -0.378 
7600.000 -0.203 -0.482 0.484 0.702 0.746 -0.127 -0.561 -0.335 
7633.000 -0.257 -0.489 0.441 0.708 0.791 -0.090 -0.529 -0.294 
7667.000 -0.296 -0.491 0.407 0.711 0.840 -0.055 -0.473 -0.261 
7700.000 -0.333 -0.485 0.381 0.713 0.891 -0.041 -0.391 -0.227 
7733.000 -0.284 -0.512 0.382 0.715 0.874 -0.092 -0.394 -0.270 
7767.000 -0.242 -0.510 0.422 0.710 0.881 -0.078 -0.399 -0.244 
7800.000 -0.261 -0.496 0.407 0.721 0.884 -0.041 -0.395 -0.247 
7833.000 -0.257 -0.500 0.409 0.719 0.884 -0.056 -0.382 -0.265 
7867.000 -0.253 -0.505 0.411 0.716 0.881 -0.061 -0.386 -0.266 
7900.000 -0.250 -0.508 0.414 0.713 0.881 -0.056 -0.392 -0.259 
7933.000 -0.248 -0.506 0.414 0.715 0.881 -0.061 -0.393 -0.256 
7967.000 -0.247 -0.506 0.416 0.714 0.881 -0.065 -0.393 -0.256 
8000.000 -0.248 -0.505 0.418 0.713 0.880 -0.068 -0.394 -0.256 
8033.000 -0.248 -0.505 0.418 0.713 0.879 -0.070 -0.396 -0.256 
8067.000 -0.249 -0.505 0.419 0.713 0.879 -0.071 -0.396 -0.257 
8100.000 -0.249 -0.503 0.418 0.714 0.878 -0.072 -0.396 -0.258 
8133.000 -0.250 -0.503 0.418 0.714 0.879 -0.072 -0.395 -0.258 
8167.000 -0.250 -0.503 0.417 0.714 0.879 -0.071 -0.395 -0.259 
8200.000 -0.251 -0.503 0.417 0.714 0.879 -0.071 -0.395 -0.259 
8233.000 -0.251 -0.504 0.416 0.714 0.879 -0.071 -0.394 -0.258 
8267.000 -0.252 -0.504 0.415 0.714 0.879 -0.071 -0.395 -0.259 
8300.000 -0.252 -0.504 0.415 0.715 0.878 -0.071 -0.395 -0.261 
8333.000 -0.250 -0.501 0.416 0.716 0.877 -0.076 -0.394 -0.265 
8367.000 -0.246 -0.496 0.422 0.718 0.875 -0.084 -0.393 -0.270 
8400.000 -0.241 -0.489 0.428 0.721 0.872 -0.097 -0.391 -0.277 
8433.000 -0.230 -0.481 0.435 0.726 0.868 -0.108 -0.389 -0.289 
8467.000 -0.213 -0.471 0.447 0.730 0.861 -0.117 -0.390 -0.304 
8500.000 -0.188 -0.458 0.462 0.736 0.851 -0.132 -0.390 -0.327 
8533.000 -0.157 -0.440 0.481 0.742 0.836 -0.153 -0.386 -0.358 
8567.000 -0.119 -0.420 0.501 0.747 0.817 -0.175 -0.383 -0.393 
8600.000 -0.073 -0.400 0.525 0.748 0.792 -0.196 -0.383 -0.432 
8633.000 -0.026 -0.380 0.551 0.743 0.759 -0.219 -0.383 -0.478 
8667.000 0.024 -0.358 0.578 0.733 0.720 -0.241 -0.385 -0.524 
8700.000 0.070 -0.338 0.603 0.719 0.676 -0.259 -0.390 -0.569 
8733.000 0.111 -0.317 0.624 0.705 0.630 -0.275 -0.396 -0.609 
8767.000 0.150 -0.296 0.643 0.691 0.584 -0.293 -0.400 -0.643 
8800.000 0.186 -0.277 0.658 0.676 0.537 -0.311 -0.402 -0.673 
8833.000 0.219 -0.260 0.671 0.659 0.490 -0.329 -0.402 -0.701 
8867.000 0.249 -0.247 0.684 0.640 0.441 -0.346 -0.403 -0.723 
8900.000 0.276 -0.237 0.696 0.619 0.392 -0.362 -0.409 -0.741 
8933.000 0.302 -0.230 0.707 0.597 0.343 -0.376 -0.417 -0.753 
8967.000 0.328 -0.221 0.716 0.575 0.298 -0.389 -0.425 -0.761 
9000.000 0.353 -0.213 0.725 0.552 0.253 -0.403 -0.431 -0.767 
9033.000 0.378 -0.202 0.731 0.531 0.207 -0.415 -0.432 -0.773 
9067.000 0.403 -0.188 0.733 0.514 0.168 -0.424 -0.432 -0.778 
9100.000 0.425 -0.175 0.734 0.500 0.138 -0.430 -0.434 -0.779 
9133.000 0.441 -0.163 0.733 0.491 0.113 -0.434 -0.437 -0.780 
9167.000 0.451 -0.153 0.733 0.486 0.092 -0.436 -0.435 -0.782 
9200.000 0.458 -0.144 0.732 0.484 0.080 -0.437 -0.434 -0.784 
9233.000 0.458 -0.138 0.733 0.484 0.078 -0.438 -0.435 -0.783 
9267.000 0.454 -0.136 0.733 0.488 0.078 -0.440 -0.435 -0.782 
9300.000 0.449 -0.134 0.734 0.491 0.084 -0.442 -0.436 -0.779 
9333.000 0.443 -0.135 0.735 0.496 0.096 -0.442 -0.440 -0.776 
9367.000 0.436 -0.138 0.734 0.501 0.112 -0.440 -0.446 -0.771 
9400.000 0.429 -0.143 0.733 0.508 0.135 -0.434 -0.455 -0.766 
9433.000 0.417 -0.152 0.733 0.516 0.161 -0.425 -0.465 -0.760 
9467.000 0.400 -0.168 0.732 0.526 0.191 -0.418 -0.474 -0.751 
9500.000 0.377 -0.187 0.731 0.538 0.230 -0.410 -0.485 -0.737 
9533.000 0.347 -0.210 0.728 0.553 0.275 -0.399 -0.503 -0.716 
9567.000 0.311 -0.236 0.722 0.571 0.325 -0.384 -0.522 -0.689 
9600.000 0.266 -0.266 0.712 0.592 0.381 -0.365 -0.538 -0.658 
9633.000 0.212 -0.299 0.698 0.615 0.438 -0.341 -0.553 -0.621 
9667.000 0.150 -0.334 0.677 0.639 0.497 -0.313 -0.565 -0.580 
9700.000 0.083 -0.373 0.648 0.659 0.554 -0.279 -0.575 -0.534 
9733.000 0.010 -0.413 0.611 0.675 0.607 -0.239 -0.583 -0.484 
9767.000 -0.066 -0.450 0.566 0.688 0.658 -0.195 -0.583 -0.434 
9800.000 -0.137 -0.484 0.517 0.692 0.706 -0.148 -0.578 -0.381 
9833.000 -0.201 -0.508 0.468 0.694 0.752 -0.098 -0.562 -0.329 
