# Number of quaternions: 1
901
15900.000 0.299 -0.586 0.152 0.737 
15933.000 0.296 -0.588 0.154 0.737 
15967.000 0.291 -0.592 0.156 0.735 
16000.000 0.284 -0.598 0.158 0.733 
16033.000 0.275 -0.605 0.160 0.730 
16067.000 0.265 -0.611 0.161 0.728 
16100.000 0.261 -0.613 0.164 0.727 
16133.000 0.264 -0.613 0.167 0.726 
16167.000 0.268 -0.612 0.171 0.724 
16200.000 0.268 -0.613 0.172 0.723 
16233.000 0.269 -0.615 0.172 0.721 
16267.000 0.272 -0.615 0.172 0.720 
16300.000 0.277 -0.615 0.173 0.718 
16333.000 0.283 -0.614 0.174 0.716 
16367.000 0.288 -0.612 0.175 0.715 
16400.000 0.291 -0.612 0.177 0.714 
16433.000 0.292 -0.612 0.180 0.712 
16467.000 0.292 -0.613 0.182 0.711 
16500.000 0.290 -0.613 0.183 0.712 
16533.000 0.288 -0.613 0.181 0.713 
16567.000 0.285 -0.613 0.179 0.715 
16600.000 0.283 -0.613 0.177 0.716 
16633.000 0.281 -0.613 0.174 0.718 
16667.000 0.280 -0.613 0.173 0.718 
16700.000 0.280 -0.613 0.172 0.718 
16733.000 0.280 -0.613 0.171 0.718 
16766.000 0.279 -0.613 0.171 0.719 
16800.000 0.278 -0.612 0.170 0.720 
16833.000 0.277 -0.612 0.169 0.722 
16866.000 0.276 -0.611 0.167 0.723 
16900.000 0.275 -0.611 0.165 0.724 
16933.000 0.274 -0.610 0.163 0.725 
16966.000 0.274 -0.609 0.161 0.727 
17000.000 0.275 -0.608 0.160 0.728 
17033.000 0.277 -0.605 0.159 0.729 
17066.000 0.280 -0.603 0.159 0.730 
17100.000 0.283 -0.601 0.159 0.731 
17133.000 0.286 -0.598 0.159 0.731 
17166.000 0.288 -0.596 0.160 0.732 
17200.000 0.289 -0.593 0.160 0.734 
17233.000 0.291 -0.591 0.159 0.736 
17266.000 0.292 -0.588 0.158 0.738 
17300.000 0.294 -0.585 0.157 0.740 
17333.000 0.297 -0.582 0.157 0.741 
17366.000 0.301 -0.578 0.158 0.742 
17400.000 0.304 -0.576 0.160 0.742 
17433.000 0.306 -0.573 0.161 0.743 
17466.000 0.309 -0.572 0.163 0.742 
17500.000 0.309 -0.571 0.164 0.743 
17533.000 0.308 -0.570 0.166 0.743 
17566.000 0.307 -0.571 0.166 0.743 
