# Number of quaternions: 2
33273
4500.000 0.433 -0.595 0.576 0.357 0.433 -0.595 0.576 0.357 
4533.000 0.434 -0.595 0.575 0.356 0.434 -0.595 0.575 0.356 
4567.000 0.436 -0.595 0.573 0.357 0.436 -0.595 0.573 0.357 
4600.000 0.438 -0.596 0.570 0.358 0.438 -0.596 0.570 0.358 
4633.000 0.441 -0.596 0.567 0.359 0.441 -0.596 0.567 0.359 
4667.000 0.444 -0.596 0.564 0.360 0.444 -0.596 0.564 0.360 
4700.000 0.447 -0.596 0.561 0.361 0.447 -0.596 0.561 0.361 
4733.000 0.449 -0.596 0.558 0.362 0.449 -0.596 0.558 0.362 
4767.000 0.452 -0.596 0.555 0.364 0.452 -0.596 0.555 0.364 
4800.000 0.456 -0.594 0.553 0.365 0.456 -0.594 0.553 0.365 
4833.000 0.462 -0.592 0.549 0.368 0.462 -0.592 0.549 0.368 
4867.000 0.469 -0.589 0.542 0.372 0.469 -0.589 0.542 0.372 
4900.000 0.484 -0.580 0.535 0.377 0.484 -0.580 0.535 0.377 
4933.000 0.495 -0.574 0.529 0.381 0.495 -0.574 0.529 0.381 
4967.000 0.498 -0.575 0.523 0.385 0.498 -0.575 0.523 0.385 
5000.000 0.503 -0.574 0.515 0.391 0.503 -0.574 0.515 0.391 
5033.000 0.511 -0.572 0.505 0.395 0.511 -0.572 0.505 0.395 
5067.000 0.517 -0.571 0.497 0.399 0.517 -0.571 0.497 0.399 
5100.000 0.523 -0.570 0.491 0.400 0.523 -0.570 0.491 0.400 
5133.000 0.530 -0.567 0.488 0.400 0.530 -0.567 0.488 0.400 
5167.000 0.540 -0.561 0.484 0.399 0.540 -0.561 0.484 0.399 
5200.000 0.547 -0.559 0.476 0.403 0.547 -0.559 0.476 0.403 
5233.000 0.557 -0.555 0.466 0.406 0.557 -0.555 0.466 0.406 
5267.000 0.562 -0.556 0.456 0.409 0.562 -0.556 0.456 0.409 
5300.000 0.566 -0.558 0.443 0.414 0.566 -0.558 0.443 0.414 
5333.000 0.563 -0.566 0.429 0.423 0.563 -0.566 0.429 0.423 
5367.000 0.560 -0.570 0.422 0.428 0.560 -0.570 0.422 0.428 
5400.000 0.559 -0.572 0.417 0.433 0.559 -0.572 0.417 0.433 
5433.000 0.556 -0.576 0.410 0.436 0.556 -0.576 0.410 0.436 
5467.000 0.552 -0.579 0.407 0.441 0.552 -0.579 0.407 0.441 
5500.000 0.552 -0.579 0.405 0.441 0.552 -0.579 0.405 0.441 
5533.000 0.553 -0.581 0.402 0.442 0.553 -0.581 0.402 0.442 
5567.000 0.552 -0.581 0.403 0.442 0.552 -0.581 0.403 0.442 
5600.000 0.554 -0.581 0.403 0.440 0.554 -0.581 0.403 0.440 
5633.000 0.554 -0.581 0.402 0.439 0.554 -0.581 0.402 0.439 
